run_accession	experiment_accession	sample_accession	study_accession	secondary_study_accession	instrument_platform	instrument_model	library_layout	library_strategy	library_source	read_count	base_count	center_name	first_public	country	sample_title	sample_alias	scientific_name	tax_id	fastq_ftp	fastq_bytes
ERR7079449	ERX6648357	SAMEA10013141	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	514686	77202900	Shanghai Normal University	2024-07-18		M-12-45C	M-12-45C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/009/ERR7079449/ERR7079449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/009/ERR7079449/ERR7079449_2.fastq.gz	22546699;23728755
ERR7079465	ERX6648373	SAMEA10013157	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	665736	99860400	Shanghai Normal University	2024-07-18		M-12-54A	M-12-54A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079465/ERR7079465_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079465/ERR7079465_2.fastq.gz	28327990;29310290
ERR7079473	ERX6648381	SAMEA10013165	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	398006	59700900	Shanghai Normal University	2024-07-18		M-12-6A	M-12-6A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/003/ERR7079473/ERR7079473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/003/ERR7079473/ERR7079473_2.fastq.gz	16905677;17316045
ERR7079478	ERX6648386	SAMEA10013170	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	350162	52524300	Shanghai Normal University	2024-07-18		M-12-8C	M-12-8C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079478/ERR7079478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079478/ERR7079478_2.fastq.gz	15216346;15934769
ERR7079480	ERX6648388	SAMEA10013172	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	309060	46359000	Shanghai Normal University	2024-07-18		M-12-9C	M-12-9C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079480/ERR7079480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079480/ERR7079480_2.fastq.gz	13785891;14389796
ERR7079484	ERX6648392	SAMEA10013176	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	611434	91715100	Shanghai Normal University	2024-07-18		M-13-11B	M-13-11B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/004/ERR7079484/ERR7079484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/004/ERR7079484/ERR7079484_2.fastq.gz	28200703;27749472
ERR7079488	ERX6648396	SAMEA10013180	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	372390	55858500	Shanghai Normal University	2024-07-18		M-13-13A	M-13-13A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079488/ERR7079488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079488/ERR7079488_2.fastq.gz	16659895;16548549
ERR7079489	ERX6648397	SAMEA10013181	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	320236	48035400	Shanghai Normal University	2024-07-18		M-13-13B	M-13-13B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/009/ERR7079489/ERR7079489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/009/ERR7079489/ERR7079489_2.fastq.gz	14264328;14689440
ERR7079490	ERX6648398	SAMEA10013182	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	507812	76171800	Shanghai Normal University	2024-07-18		M-13-13C	M-13-13C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079490/ERR7079490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079490/ERR7079490_2.fastq.gz	22053068;22688227
ERR7079495	ERX6648403	SAMEA10013187	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	447878	67181700	Shanghai Normal University	2024-07-18		M-13-15C	M-13-15C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079495/ERR7079495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079495/ERR7079495_2.fastq.gz	19351561;19663991
ERR7079496	ERX6648404	SAMEA10013188	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	403926	60588900	Shanghai Normal University	2024-07-18		M-13-15E	M-13-15E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079496/ERR7079496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079496/ERR7079496_2.fastq.gz	17662101;18327186
ERR7079497	ERX6648405	SAMEA10013189	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	393070	58960500	Shanghai Normal University	2024-07-18		M-13-16A	M-13-16A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079497/ERR7079497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079497/ERR7079497_2.fastq.gz	16761795;17211033
ERR7079507	ERX6648415	SAMEA10013199	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	461918	69287700	Shanghai Normal University	2024-07-18		M-13-18B	M-13-18B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079507/ERR7079507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079507/ERR7079507_2.fastq.gz	21377021;19862122
ERR7079508	ERX6648416	SAMEA10013200	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	419672	62950800	Shanghai Normal University	2024-07-18		M-13-19A	M-13-19A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079508/ERR7079508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079508/ERR7079508_2.fastq.gz	18939823;18594332
ERR7079515	ERX6648423	SAMEA10013207	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	497038	74555700	Shanghai Normal University	2024-07-18		M-13-22D	M-13-22D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079515/ERR7079515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079515/ERR7079515_2.fastq.gz	21333163;22087380
ERR7079525	ERX6648433	SAMEA10013217	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	774238	116135700	Shanghai Normal University	2024-07-18		M-13-26D	M-13-26D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079525/ERR7079525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079525/ERR7079525_2.fastq.gz	32457647;32917344
ERR7079526	ERX6648434	SAMEA10013218	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	425170	63775500	Shanghai Normal University	2024-07-18		M-13-28D	M-13-28D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079526/ERR7079526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079526/ERR7079526_2.fastq.gz	18461276;18980054
ERR7079532	ERX6648440	SAMEA10013224	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	525136	78770400	Shanghai Normal University	2024-07-18		M-13-33D	M-13-33D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/002/ERR7079532/ERR7079532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/002/ERR7079532/ERR7079532_2.fastq.gz	24114537;25871188
ERR7079535	ERX6648443	SAMEA10013227	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	513512	77026800	Shanghai Normal University	2024-07-18		M-13-34D	M-13-34D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079535/ERR7079535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079535/ERR7079535_2.fastq.gz	22092640;22671686
ERR7079545	ERX6648453	SAMEA10013237	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	769518	115427700	Shanghai Normal University	2024-07-18		M-13-38B	M-13-38B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079545/ERR7079545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079545/ERR7079545_2.fastq.gz	34370595;36418369
ERR7079549	ERX6648457	SAMEA10013241	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	775650	116347500	Shanghai Normal University	2024-07-18		M-13-39D	M-13-39D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/009/ERR7079549/ERR7079549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/009/ERR7079549/ERR7079549_2.fastq.gz	32141154;32199258
ERR7079550	ERX6648458	SAMEA10013242	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	372752	55912800	Shanghai Normal University	2024-07-18		M-13-3A	M-13-3A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079550/ERR7079550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079550/ERR7079550_2.fastq.gz	16128608;16732024
ERR7079556	ERX6648464	SAMEA10013248	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	516296	77444400	Shanghai Normal University	2024-07-18		M-13-41B	M-13-41B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079556/ERR7079556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079556/ERR7079556_2.fastq.gz	23746830;25550400
ERR7079557	ERX6648465	SAMEA10013249	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	644704	96705600	Shanghai Normal University	2024-07-18		M-13-41C	M-13-41C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079557/ERR7079557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079557/ERR7079557_2.fastq.gz	28820484;31191921
ERR7079558	ERX6648466	SAMEA10013250	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	677466	101619900	Shanghai Normal University	2024-07-18		M-13-41D	M-13-41D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079558/ERR7079558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079558/ERR7079558_2.fastq.gz	30672692;32724376
ERR7079566	ERX6648474	SAMEA10013258	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	337924	50688600	Shanghai Normal University	2024-07-18		M-13-44D	M-13-44D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079566/ERR7079566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079566/ERR7079566_2.fastq.gz	14839329;15298308
ERR7079567	ERX6648475	SAMEA10013259	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	582838	87425700	Shanghai Normal University	2024-07-18		M-13-45C	M-13-45C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079567/ERR7079567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079567/ERR7079567_2.fastq.gz	26271934;27896069
ERR7079569	ERX6648477	SAMEA10013261	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	675134	101270100	Shanghai Normal University	2024-07-18		M-13-46B	M-13-46B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/009/ERR7079569/ERR7079569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/009/ERR7079569/ERR7079569_2.fastq.gz	30287524;32201864
ERR7079570	ERX6648478	SAMEA10013262	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	622892	93433800	Shanghai Normal University	2024-07-18		M-13-46C	M-13-46C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079570/ERR7079570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079570/ERR7079570_2.fastq.gz	28625504;30698194
ERR7079576	ERX6648484	SAMEA10013268	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	559736	83960400	Shanghai Normal University	2024-07-18		M-13-49B	M-13-49B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079576/ERR7079576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079576/ERR7079576_2.fastq.gz	25625649;27744065
ERR7079591	ERX6648499	SAMEA10013283	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	619186	92877900	Shanghai Normal University	2024-07-18		M-13-54B	M-13-54B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/001/ERR7079591/ERR7079591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/001/ERR7079591/ERR7079591_2.fastq.gz	27493288;28902479
ERR7079594	ERX6648502	SAMEA10013286	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	596674	89501100	Shanghai Normal University	2024-07-18		M-13-54E	M-13-54E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/004/ERR7079594/ERR7079594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/004/ERR7079594/ERR7079594_2.fastq.gz	25542767;26755888
ERR7079595	ERX6648503	SAMEA10013287	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	488900	73335000	Shanghai Normal University	2024-07-18		M-13-55A	M-13-55A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079595/ERR7079595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079595/ERR7079595_2.fastq.gz	22397415;24000166
ERR7079598	ERX6648506	SAMEA10013290	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	696050	104407500	Shanghai Normal University	2024-07-18		M-13-56C	M-13-56C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079598/ERR7079598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079598/ERR7079598_2.fastq.gz	29634916;30224022
ERR7079611	ERX6648519	SAMEA10013303	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	664646	99696900	Shanghai Normal University	2024-07-18		M-13-60A	M-13-60A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/001/ERR7079611/ERR7079611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/001/ERR7079611/ERR7079611_2.fastq.gz	28298278;29027531
ERR7079623	ERX6648531	SAMEA10013315	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	525178	78776700	Shanghai Normal University	2024-07-18		M-13-63E	M-13-63E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/003/ERR7079623/ERR7079623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/003/ERR7079623/ERR7079623_2.fastq.gz	22722807;23495770
ERR7079627	ERX6648535	SAMEA10013319	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	367550	55132500	Shanghai Normal University	2024-07-18		M-13-7C	M-13-7C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079627/ERR7079627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079627/ERR7079627_2.fastq.gz	15857496;16447650
ERR7079630	ERX6648538	SAMEA10013322	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	432518	64877700	Shanghai Normal University	2024-07-18		M-13-9C	M-13-9C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079630/ERR7079630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079630/ERR7079630_2.fastq.gz	19580282;21016503
ERR7079631	ERX6648539	SAMEA10013323	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	439268	65890200	Shanghai Normal University	2024-07-18		M-13-9E	M-13-9E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/001/ERR7079631/ERR7079631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/001/ERR7079631/ERR7079631_2.fastq.gz	19285352;20117210
ERR7079646	ERX6648554	SAMEA10013338	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1551326	232698900	Shanghai Normal University	2024-07-18		M-14-15D	M-14-15D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079646/ERR7079646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079646/ERR7079646_2.fastq.gz	63231966;62358908
ERR7079648	ERX6648556	SAMEA10013340	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1130208	169531200	Shanghai Normal University	2024-07-18		M-14-16A	M-14-16A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079648/ERR7079648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079648/ERR7079648_2.fastq.gz	46922077;46655090
ERR7079650	ERX6648558	SAMEA10013342	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1299706	194955900	Shanghai Normal University	2024-07-18		M-14-16C	M-14-16C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079650/ERR7079650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079650/ERR7079650_2.fastq.gz	52250591;51725945
ERR7079651	ERX6648559	SAMEA10013343	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1543904	231585600	Shanghai Normal University	2024-07-18		M-14-16D	M-14-16D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/001/ERR7079651/ERR7079651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/001/ERR7079651/ERR7079651_2.fastq.gz	62811082;62019242
ERR7079657	ERX6648565	SAMEA10013349	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1201198	180179700	Shanghai Normal University	2024-07-18		M-14-18B	M-14-18B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079657/ERR7079657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079657/ERR7079657_2.fastq.gz	49421359;48952719
ERR7079663	ERX6648571	SAMEA10013355	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1694668	254200200	Shanghai Normal University	2024-07-18		M-14-19C	M-14-19C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/003/ERR7079663/ERR7079663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/003/ERR7079663/ERR7079663_2.fastq.gz	68746162;67671101
ERR7079664	ERX6648572	SAMEA10013356	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1789900	268485000	Shanghai Normal University	2024-07-18		M-14-19D	M-14-19D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/004/ERR7079664/ERR7079664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/004/ERR7079664/ERR7079664_2.fastq.gz	72001300;70865625
ERR7079678	ERX6648586	SAMEA10013370	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1457196	218579400	Shanghai Normal University	2024-07-18		M-14-22C	M-14-22C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079678/ERR7079678_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079678/ERR7079678_2.fastq.gz	58298902;56870854
ERR7079683	ERX6648591	SAMEA10013375	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1213096	181964400	Shanghai Normal University	2024-07-18		M-14-24A	M-14-24A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/003/ERR7079683/ERR7079683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/003/ERR7079683/ERR7079683_2.fastq.gz	50469538;50710191
ERR7079685	ERX6648593	SAMEA10013377	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1815510	272326500	Shanghai Normal University	2024-07-18		M-14-24C	M-14-24C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079685/ERR7079685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079685/ERR7079685_2.fastq.gz	73005805;71943292
ERR7079687	ERX6648595	SAMEA10013379	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1068826	160323900	Shanghai Normal University	2024-07-18		M-14-25A	M-14-25A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079687/ERR7079687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079687/ERR7079687_2.fastq.gz	45601282;46633575
ERR7079691	ERX6648599	SAMEA10013383	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1432012	214801800	Shanghai Normal University	2024-07-18		M-14-26C	M-14-26C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/001/ERR7079691/ERR7079691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/001/ERR7079691/ERR7079691_2.fastq.gz	58030944;57417793
ERR7079694	ERX6648602	SAMEA10013386	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1386082	207912300	Shanghai Normal University	2024-07-18		M-14-28A	M-14-28A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/004/ERR7079694/ERR7079694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/004/ERR7079694/ERR7079694_2.fastq.gz	56203503;55157510
ERR7079700	ERX6648608	SAMEA10013392	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	385314	57797100	Shanghai Normal University	2024-07-18		M-14-2B	M-14-2B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079700/ERR7079700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/000/ERR7079700/ERR7079700_2.fastq.gz	16860093;17849805
ERR7079716	ERX6648624	SAMEA10013408	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	720098	108014700	Shanghai Normal University	2024-07-18		M-14-34D	M-14-34D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079716/ERR7079716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/006/ERR7079716/ERR7079716_2.fastq.gz	31244401;30030167
ERR7079717	ERX6648625	SAMEA10013409	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	989800	148470000	Shanghai Normal University	2024-07-18		M-14-34E	M-14-34E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079717/ERR7079717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/007/ERR7079717/ERR7079717_2.fastq.gz	41214329;41351688
ERR7079718	ERX6648626	SAMEA10013410	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	873876	131081400	Shanghai Normal University	2024-07-18		M-14-35A	M-14-35A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079718/ERR7079718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/008/ERR7079718/ERR7079718_2.fastq.gz	36839282;37184631
ERR7079725	ERX6648633	SAMEA10013417	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	717676	107651400	Shanghai Normal University	2024-07-18		M-14-38B	M-14-38B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079725/ERR7079725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/005/ERR7079725/ERR7079725_2.fastq.gz	30313208;30308351
ERR7079729	ERX6648637	SAMEA10013421	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	828822	124323300	Shanghai Normal University	2024-07-18		M-14-39D	M-14-39D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/009/ERR7079729/ERR7079729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR707/009/ERR7079729/ERR7079729_2.fastq.gz	37578509;39704418
