sample_id	variety_name	variety_alias	species	subspecies	accession	BioProject	BioSample	SRA_accession	ENA_accession	publication	country	population	cultivar_or_landrace	sequencing_platform	read_length	paired_or_single	estimated_depth	reference_genome	data_source	download_status	qc_status	name_source	name_quality	source_db	instrument_model	base_count	fastq_ftp	fastq_bytes	sample_title	study_title	sample_alias	center_name	first_public
ERR9885067			Oryza sativa		ERR9885067	PRJEB53225	SAMEA110192162		ERR9885067	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	25.565	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	9586869000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/007/ERR9885067/ERR9885067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/007/ERR9885067/ERR9885067_2.fastq.gz	2410529487;2475348503	ZJM38_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM38	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885073			Oryza sativa		ERR9885073	PRJEB53225	SAMEA110192129		ERR9885073	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	28.206	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	10577290800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/003/ERR9885073/ERR9885073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/003/ERR9885073/ERR9885073_2.fastq.gz	2658905778;2690125337	ZJM5_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM5	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885085			Oryza sativa		ERR9885085	PRJEB53225	SAMEA110192189		ERR9885085	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	36.599	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	13724713500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/005/ERR9885085/ERR9885085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/005/ERR9885085/ERR9885085_2.fastq.gz	3439631617;3483765002	ZJM66_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM66	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885093			Oryza sativa		ERR9885093	PRJEB53225	SAMEA110192201		ERR9885093	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	30.262	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	11348350800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/003/ERR9885093/ERR9885093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/003/ERR9885093/ERR9885093_2.fastq.gz	2829483853;2879767711	ZJM80_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM80	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885119			Oryza sativa		ERR9885119	PRJEB53225	SAMEA110192254		ERR9885119	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	34.981	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	13117980600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/009/ERR9885119/ERR9885119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/009/ERR9885119/ERR9885119_2.fastq.gz	3153803695;3285736406	ZJM135_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM135	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885120			Oryza sativa		ERR9885120	PRJEB53225	SAMEA110192255		ERR9885120	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	46.722	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	17520844500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/000/ERR9885120/ERR9885120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/000/ERR9885120/ERR9885120_2.fastq.gz	4227374111;4393341515	ZJM136_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM136	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885128			Oryza sativa		ERR9885128	PRJEB53225	SAMEA110192267		ERR9885128	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	34.398	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	12899227200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/008/ERR9885128/ERR9885128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/008/ERR9885128/ERR9885128_2.fastq.gz	3107476002;3256592410	ZJM148_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM148	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885129			Oryza sativa		ERR9885129	PRJEB53225	SAMEA110192268		ERR9885129	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	35.158	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	13184145900	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/009/ERR9885129/ERR9885129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/009/ERR9885129/ERR9885129_2.fastq.gz	3173713352;3310924759	ZJM149_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM149	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885133			Oryza sativa		ERR9885133	PRJEB53225	SAMEA110192277		ERR9885133	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	31.205	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	11701854300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/003/ERR9885133/ERR9885133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/003/ERR9885133/ERR9885133_2.fastq.gz	2825337205;2963773317	ZJM158_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM158	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885136			Oryza sativa		ERR9885136	PRJEB53225	SAMEA110192280		ERR9885136	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	23.916	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	8968596900	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/006/ERR9885136/ERR9885136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/006/ERR9885136/ERR9885136_2.fastq.gz	2164319830;2258371420	ZJM161_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM161	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885140			Oryza sativa		ERR9885140	PRJEB53225	SAMEA110192288		ERR9885140	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	30.0	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	11249990100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/000/ERR9885140/ERR9885140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/000/ERR9885140/ERR9885140_2.fastq.gz	2709577667;2837551872	ZJM169_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM169	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885142			Oryza sativa		ERR9885142	PRJEB53225	SAMEA110192290		ERR9885142	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	30.422	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	11408352000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/002/ERR9885142/ERR9885142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/002/ERR9885142/ERR9885142_2.fastq.gz	2750369325;2894053712	ZJM171_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM171	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885144			Oryza sativa		ERR9885144	PRJEB53225	SAMEA110192292		ERR9885144	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	34.586	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	12969837000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/004/ERR9885144/ERR9885144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/004/ERR9885144/ERR9885144_2.fastq.gz	3122330351;3292774688	ZJM173_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM173	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885149			Oryza sativa		ERR9885149	PRJEB53225	SAMEA110192208		ERR9885149	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	38.36	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	14384923200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/009/ERR9885149/ERR9885149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/009/ERR9885149/ERR9885149_2.fastq.gz	3457503339;3635627911	ZJM87_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM87	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885153			Oryza sativa		ERR9885153	PRJEB53225	SAMEA110192216		ERR9885153	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	44.986	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	16869778800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/003/ERR9885153/ERR9885153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/003/ERR9885153/ERR9885153_2.fastq.gz	4057749132;4241075102	ZJM95_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM95	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885155			Oryza sativa		ERR9885155	PRJEB53225	SAMEA110192218		ERR9885155	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	31.806	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	11927366400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/005/ERR9885155/ERR9885155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/005/ERR9885155/ERR9885155_2.fastq.gz	2874757664;3015274583	ZJM97_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM97	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885160			Oryza sativa		ERR9885160	PRJEB53225	SAMEA110192257		ERR9885160	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	52.191	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	19571801700	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/000/ERR9885160/ERR9885160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/000/ERR9885160/ERR9885160_2.fastq.gz	4854960313;5021374466	ZJM138_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM138	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885164			Oryza sativa		ERR9885164	PRJEB53225	SAMEA110192282		ERR9885164	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	41.374	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	15515122800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/004/ERR9885164/ERR9885164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/004/ERR9885164/ERR9885164_2.fastq.gz	3861151675;3958556803	ZJM163_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM163	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885167			Oryza sativa		ERR9885167	PRJEB53225	SAMEA110192295		ERR9885167	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	25.377	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	9516451500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/007/ERR9885167/ERR9885167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/007/ERR9885167/ERR9885167_2.fastq.gz	2362996200;2444229449	ZJM176_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM176	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885168			Oryza sativa		ERR9885168	PRJEB53225	SAMEA110192296		ERR9885168	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	33.439	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	12539633100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/008/ERR9885168/ERR9885168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/008/ERR9885168/ERR9885168_2.fastq.gz	3122842638;3222265096	ZJM177_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM177	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885181			Oryza sativa		ERR9885181	PRJEB53225	SAMEA110192313		ERR9885181	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	34.145	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	12804284400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/001/ERR9885181/ERR9885181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/001/ERR9885181/ERR9885181_2.fastq.gz	3174865264;3300156445	ZJM195_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM195	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885184			Oryza sativa		ERR9885184	PRJEB53225	SAMEA110192325		ERR9885184	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	38.647	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	14492619300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/004/ERR9885184/ERR9885184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/004/ERR9885184/ERR9885184_2.fastq.gz	3599487780;3719289953	ZJM207_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM207	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885189			Oryza sativa		ERR9885189	PRJEB53225	SAMEA110192342		ERR9885189	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	48.333	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	18124849800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/009/ERR9885189/ERR9885189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/009/ERR9885189/ERR9885189_2.fastq.gz	4472763828;4657927168	ZJM224_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM224	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885199			Oryza sativa		ERR9885199	PRJEB53225	SAMEA110192358		ERR9885199	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	37.453	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	14044702800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/009/ERR9885199/ERR9885199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/009/ERR9885199/ERR9885199_2.fastq.gz	3496601209;3623449706	ZJM242_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM242	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885208			Oryza sativa		ERR9885208	PRJEB53225	SAMEA110192379		ERR9885208	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	25.72	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	9644846400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/008/ERR9885208/ERR9885208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/008/ERR9885208/ERR9885208_2.fastq.gz	2407263785;2525402782	ZJM263_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM263	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885210			Oryza sativa		ERR9885210	PRJEB53225	SAMEA110192381		ERR9885210	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	54.145	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	20304450300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/000/ERR9885210/ERR9885210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/000/ERR9885210/ERR9885210_2.fastq.gz	5004672818;5199650505	ZJM265_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM265	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
ERR9885214			Oryza sativa		ERR9885214	PRJEB53225	SAMEA110192305		ERR9885214	[?] | doi:10.1038/s41588-023-01495-8 | PMID:37679493 | 2023 | Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of hetero				ILLUMINA	150.0	PAIRED	51.769	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	ENA	Illumina NovaSeq 6000	19413311100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/004/ERR9885214/ERR9885214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR988/004/ERR9885214/ERR9885214_2.fastq.gz	4711015410;4914443713	ZJM187_WGS	Structure and function of rice hybrid genomes reveal genetic basis and optimal performance of heterosis	ZJM187	National Center for Gene Research;Chinese Academy of Sciences;NCGR	2023-06-21
